DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter112,Aprepitant,DDInter1758,Telithromycin,Moderate
DDInter112,Aprepitant,DDInter1882,Troleandomycin,Moderate
DDInter1946,Voriconazole,DDInter112,Aprepitant,Moderate
DDInter508,Desogestrel,DDInter90,Amprenavir,Major
DDInter692,Ethinylestradiol,DDInter424,Cobicistat,Moderate
DDInter508,Desogestrel,DDInter482,Darunavir,Moderate
DDInter508,Desogestrel,DDInter624,Efavirenz,Moderate
DDInter508,Desogestrel,DDInter703,Etravirine,Minor
DDInter508,Desogestrel,DDInter777,Fosamprenavir,Major
DDInter917,Indinavir,DDInter508,Desogestrel,Minor
DDInter508,Desogestrel,DDInter1039,Letermovir,Moderate
DDInter1276,Nelfinavir,DDInter508,Desogestrel,Moderate
DDInter1285,Nevirapine,DDInter508,Desogestrel,Moderate
DDInter508,Desogestrel,DDInter1494,Posaconazole,Moderate
DDInter508,Desogestrel,DDInter1592,Rifapentine,Major
DDInter508,Desogestrel,DDInter1640,Saquinavir,Moderate
DDInter508,Desogestrel,DDInter1755,Telaprevir,Major
DDInter508,Desogestrel,DDInter1758,Telithromycin,Moderate
DDInter508,Desogestrel,DDInter1946,Voriconazole,Moderate
DDInter1158,Mesalazine,DDInter67,Amikacin (liposome),Moderate
DDInter1158,Mesalazine,DDInter86,Amphotericin B (cholesteryl sulfate),Moderate
DDInter1158,Mesalazine,DDInter88,Amphotericin B (liposomal),Moderate
DDInter1158,Mesalazine,DDInter161,Bacitracin,Moderate
DDInter1158,Mesalazine,DDInter288,Capreomycin,Moderate
DDInter1158,Mesalazine,DDInter378,Cidofovir,Major
DDInter1158,Mesalazine,DDInter870,Human cytomegalovirus immune globulin,Major
DDInter1158,Mesalazine,DDInter647,Entecavir,Moderate
DDInter1158,Mesalazine,DDInter744,Flucytosine,Moderate
DDInter1158,Mesalazine,DDInter779,Foscarnet,Moderate
DDInter1158,Mesalazine,DDInter815,Gentamicin,Moderate
DDInter1158,Mesalazine,DDInter1004,Kanamycin,Moderate
DDInter1158,Mesalazine,DDInter1277,Neomycin,Moderate
DDInter1158,Mesalazine,DDInter1283,Netilmicin,Moderate
DDInter1158,Mesalazine,DDInter1482,Plazomicin,Moderate
DDInter1158,Mesalazine,DDInter1489,Polymyxin B,Moderate
DDInter1158,Mesalazine,DDInter1713,Streptomycin,Moderate
DDInter1158,Mesalazine,DDInter1756,Telavancin,Moderate
DDInter1158,Mesalazine,DDInter1757,Telbivudine,Moderate
DDInter1158,Mesalazine,DDInter1822,Tobramycin,Moderate
DDInter1158,Mesalazine,DDInter1908,Valaciclovir,Moderate
DDInter1158,Mesalazine,DDInter1916,Vancomycin,Moderate
DDInter157,Azithromycin,DDInter116,Arformoterol,Moderate
DDInter116,Arformoterol,DDInter170,Bedaquiline,Moderate
DDInter384,Ciprofloxacin,DDInter116,Arformoterol,Moderate
DDInter393,Clarithromycin,DDInter116,Arformoterol,Moderate
DDInter406,Clofazimine,DDInter116,Arformoterol,Moderate
DDInter624,Efavirenz,DDInter116,Arformoterol,Moderate
DDInter670,Erythromycin,DDInter116,Arformoterol,Moderate
DDInter743,Fluconazole,DDInter116,Arformoterol,Moderate
DDInter809,Gatifloxacin,DDInter116,Arformoterol,Moderate
DDInter842,Grepafloxacin,DDInter116,Arformoterol,Moderate
DDInter1008,Ketoconazole,DDInter116,Arformoterol,Moderate
DDInter116,Arformoterol,DDInter1032,Lefamulin,Moderate
DDInter1055,Levofloxacin,DDInter116,Arformoterol,Moderate
DDInter1073,Linezolid,DDInter116,Arformoterol,Moderate
DDInter1084,Lomefloxacin,DDInter116,Arformoterol,Moderate
DDInter1247,Moxifloxacin,DDInter116,Arformoterol,Moderate
DDInter1313,Norfloxacin,DDInter116,Arformoterol,Moderate
DDInter1325,Ofloxacin,DDInter116,Arformoterol,Moderate
DDInter1494,Posaconazole,DDInter116,Arformoterol,Moderate
DDInter116,Arformoterol,DDInter1595,Rilpivirine,Moderate
DDInter1640,Saquinavir,DDInter116,Arformoterol,Moderate
DDInter1705,Sparfloxacin,DDInter116,Arformoterol,Moderate
DDInter116,Arformoterol,DDInter1756,Telavancin,Moderate
DDInter1758,Telithromycin,DDInter116,Arformoterol,Moderate
DDInter1946,Voriconazole,DDInter116,Arformoterol,Moderate
DDInter90,Amprenavir,DDInter118,Aripiprazole,Moderate
DDInter129,Atazanavir,DDInter118,Aripiprazole,Moderate
DDInter157,Azithromycin,DDInter118,Aripiprazole,Moderate
DDInter118,Aripiprazole,DDInter170,Bedaquiline,Moderate
DDInter118,Aripiprazole,DDInter221,Boceprevir,Moderate
DDInter351,Chloramphenicol,DDInter118,Aripiprazole,Moderate
DDInter384,Ciprofloxacin,DDInter118,Aripiprazole,Moderate
DDInter393,Clarithromycin,DDInter118,Aripiprazole,Moderate
DDInter406,Clofazimine,DDInter118,Aripiprazole,Moderate
DDInter118,Aripiprazole,DDInter424,Cobicistat,Moderate
DDInter118,Aripiprazole,DDInter482,Darunavir,Moderate
DDInter496,Delavirdine,DDInter118,Aripiprazole,Moderate
DDInter624,Efavirenz,DDInter118,Aripiprazole,Moderate
DDInter670,Erythromycin,DDInter118,Aripiprazole,Moderate
DDInter118,Aripiprazole,DDInter703,Etravirine,Moderate
DDInter743,Fluconazole,DDInter118,Aripiprazole,Moderate
DDInter809,Gatifloxacin,DDInter118,Aripiprazole,Moderate
DDInter842,Grepafloxacin,DDInter118,Aripiprazole,Moderate
DDInter917,Indinavir,DDInter118,Aripiprazole,Moderate
DDInter986,Isoniazid,DDInter118,Aripiprazole,Moderate
DDInter995,Itraconazole,DDInter118,Aripiprazole,Moderate
DDInter1008,Ketoconazole,DDInter118,Aripiprazole,Moderate
DDInter118,Aripiprazole,DDInter1032,Lefamulin,Moderate
DDInter118,Aripiprazole,DDInter1039,Letermovir,Moderate
DDInter1055,Levofloxacin,DDInter118,Aripiprazole,Moderate
DDInter1084,Lomefloxacin,DDInter118,Aripiprazole,Moderate
DDInter1202,Metronidazole,DDInter118,Aripiprazole,Minor
DDInter1209,Miconazole,DDInter118,Aripiprazole,Moderate
DDInter1247,Moxifloxacin,DDInter118,Aripiprazole,Moderate
DDInter1256,Nafcillin,DDInter118,Aripiprazole,Moderate
DDInter1276,Nelfinavir,DDInter118,Aripiprazole,Moderate
DDInter1285,Nevirapine,DDInter118,Aripiprazole,Moderate
DDInter1313,Norfloxacin,DDInter118,Aripiprazole,Moderate
DDInter1325,Ofloxacin,DDInter118,Aripiprazole,Moderate
DDInter118,Aripiprazole,DDInter1494,Posaconazole,Moderate
DDInter1589,Rifabutin,DDInter118,Aripiprazole,Moderate
DDInter1590,Rifampicin,DDInter118,Aripiprazole,Moderate
DDInter1592,Rifapentine,DDInter118,Aripiprazole,Moderate
DDInter118,Aripiprazole,DDInter1595,Rilpivirine,Moderate
DDInter1607,Ritonavir,DDInter118,Aripiprazole,Moderate
DDInter1640,Saquinavir,DDInter118,Aripiprazole,Moderate
DDInter1705,Sparfloxacin,DDInter118,Aripiprazole,Moderate
DDInter1724,Sulfamethoxazole,DDInter118,Aripiprazole,Minor
DDInter118,Aripiprazole,DDInter1755,Telaprevir,Moderate
DDInter118,Aripiprazole,DDInter1756,Telavancin,Moderate
DDInter1758,Telithromycin,DDInter118,Aripiprazole,Moderate
DDInter118,Aripiprazole,DDInter1882,Troleandomycin,Moderate
DDInter1946,Voriconazole,DDInter118,Aripiprazole,Moderate
DDInter1855,Triamcinolone,DDInter86,Amphotericin B (cholesteryl sulfate),Moderate
DDInter1855,Triamcinolone,DDInter88,Amphotericin B (liposomal),Moderate
DDInter1855,Triamcinolone,DDInter90,Amprenavir,Major
DDInter1855,Triamcinolone,DDInter129,Atazanavir,Major
DDInter1855,Triamcinolone,DDInter221,Boceprevir,Major
DDInter288,Capreomycin,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter383,Cinoxacin,Major
DDInter384,Ciprofloxacin,DDInter1855,Triamcinolone,Major
DDInter1855,Triamcinolone,DDInter393,Clarithromycin,Major
DDInter1855,Triamcinolone,DDInter424,Cobicistat,Major
DDInter1855,Triamcinolone,DDInter482,Darunavir,Moderate
DDInter1855,Triamcinolone,DDInter495,Delafloxacin,Major
DDInter1855,Triamcinolone,DDInter496,Delavirdine,Major
DDInter1855,Triamcinolone,DDInter624,Efavirenz,Moderate
DDInter644,Enoxacin,DDInter1855,Triamcinolone,Major
DDInter670,Erythromycin,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter703,Etravirine,Moderate
DDInter743,Fluconazole,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter777,Fosamprenavir,Major
DDInter779,Foscarnet,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter809,Gatifloxacin,Major
DDInter1855,Triamcinolone,DDInter813,Gemifloxacin,Major
DDInter842,Grepafloxacin,DDInter1855,Triamcinolone,Major
DDInter917,Indinavir,DDInter1855,Triamcinolone,Major
DDInter1855,Triamcinolone,DDInter986,Isoniazid,Minor
DDInter1855,Triamcinolone,DDInter995,Itraconazole,Major
DDInter1855,Triamcinolone,DDInter1008,Ketoconazole,Major
DDInter1855,Triamcinolone,DDInter1032,Lefamulin,Moderate
DDInter1855,Triamcinolone,DDInter1039,Letermovir,Moderate
DDInter1855,Triamcinolone,DDInter1055,Levofloxacin,Major
DDInter1855,Triamcinolone,DDInter1084,Lomefloxacin,Major
DDInter1247,Moxifloxacin,DDInter1855,Triamcinolone,Major
DDInter1855,Triamcinolone,DDInter1259,Nalidixic acid,Major
DDInter1276,Nelfinavir,DDInter1855,Triamcinolone,Major
DDInter1285,Nevirapine,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1313,Norfloxacin,Major
DDInter1855,Triamcinolone,DDInter1325,Ofloxacin,Major
DDInter1855,Triamcinolone,DDInter1494,Posaconazole,Major
DDInter1589,Rifabutin,DDInter1855,Triamcinolone,Moderate
DDInter1855,Triamcinolone,DDInter1590,Rifampicin,Moderate
DDInter1855,Triamcinolone,DDInter1592,Rifapentine,Moderate
DDInter1607,Ritonavir,DDInter1855,Triamcinolone,Major
DDInter1855,Triamcinolone,DDInter1623,Rotavirus vaccine,Major
DDInter1855,Triamcinolone,DDInter1625,Rubella virus vaccine,Major
DDInter1855,Triamcinolone,DDInter1640,Saquinavir,Major
DDInter1855,Triamcinolone,DDInter1705,Sparfloxacin,Major
DDInter1855,Triamcinolone,DDInter1755,Telaprevir,Major
DDInter1855,Triamcinolone,DDInter1757,Telbivudine,Moderate
DDInter1855,Triamcinolone,DDInter1758,Telithromycin,Major
DDInter1855,Triamcinolone,DDInter1882,Troleandomycin,Major
DDInter1855,Triamcinolone,DDInter1887,Trovafloxacin,Major
DDInter1946,Voriconazole,DDInter1855,Triamcinolone,Major
DDInter1855,Triamcinolone,DDInter1953,Yellow Fever Vaccine,Major
DDInter90,Amprenavir,DDInter119,Armodafinil,Moderate
DDInter129,Atazanavir,DDInter119,Armodafinil,Moderate
DDInter119,Armodafinil,DDInter170,Bedaquiline,Minor
DDInter119,Armodafinil,DDInter221,Boceprevir,Minor
DDInter306,Caspofungin,DDInter119,Armodafinil,Minor
DDInter351,Chloramphenicol,DDInter119,Armodafinil,Minor
DDInter384,Ciprofloxacin,DDInter119,Armodafinil,Minor
DDInter393,Clarithromycin,DDInter119,Armodafinil,Minor
DDInter119,Armodafinil,DDInter424,Cobicistat,Moderate
DDInter475,Dapsone,DDInter119,Armodafinil,Minor
DDInter476,Dapsone (topical),DDInter119,Armodafinil,Minor
DDInter482,Darunavir,DDInter119,Armodafinil,Minor
DDInter496,Delavirdine,DDInter119,Armodafinil,Moderate
DDInter119,Armodafinil,DDInter585,Doravirine,Moderate
DDInter624,Efavirenz,DDInter119,Armodafinil,Moderate
DDInter670,Erythromycin,DDInter119,Armodafinil,Minor
DDInter119,Armodafinil,DDInter703,Etravirine,Moderate
DDInter743,Fluconazole,DDInter119,Armodafinil,Minor
DDInter842,Grepafloxacin,DDInter119,Armodafinil,Minor
DDInter917,Indinavir,DDInter119,Armodafinil,Moderate
DDInter986,Isoniazid,DDInter119,Armodafinil,Minor
DDInter995,Itraconazole,DDInter119,Armodafinil,Minor
DDInter1008,Ketoconazole,DDInter119,Armodafinil,Minor
DDInter119,Armodafinil,DDInter1032,Lefamulin,Moderate
DDInter119,Armodafinil,DDInter1039,Letermovir,Minor
DDInter1125,Maraviroc,DDInter119,Armodafinil,Moderate
DDInter1209,Miconazole,DDInter119,Armodafinil,Minor
DDInter1256,Nafcillin,DDInter119,Armodafinil,Moderate
DDInter1276,Nelfinavir,DDInter119,Armodafinil,Moderate
DDInter1285,Nevirapine,DDInter119,Armodafinil,Moderate
DDInter1494,Posaconazole,DDInter119,Armodafinil,Minor
DDInter1589,Rifabutin,DDInter119,Armodafinil,Moderate
DDInter1590,Rifampicin,DDInter119,Armodafinil,Moderate
DDInter1592,Rifapentine,DDInter119,Armodafinil,Moderate
DDInter119,Armodafinil,DDInter1595,Rilpivirine,Moderate
DDInter1607,Ritonavir,DDInter119,Armodafinil,Minor
DDInter1640,Saquinavir,DDInter119,Armodafinil,Moderate
DDInter119,Armodafinil,DDInter1641,Sarecycline,Moderate
DDInter1755,Telaprevir,DDInter119,Armodafinil,Minor
DDInter1758,Telithromycin,DDInter119,Armodafinil,Minor
DDInter119,Armodafinil,DDInter1882,Troleandomycin,Minor
DDInter1946,Voriconazole,DDInter119,Armodafinil,Moderate
DDInter86,Amphotericin B (cholesteryl sulfate),DDInter120,Arsenic trioxide,Major
DDInter88,Amphotericin B (liposomal),DDInter120,Arsenic trioxide,Major
DDInter157,Azithromycin,DDInter120,Arsenic trioxide,Major
DDInter120,Arsenic trioxide,DDInter170,Bedaquiline,Major
DDInter288,Capreomycin,DDInter120,Arsenic trioxide,Major
DDInter384,Ciprofloxacin,DDInter120,Arsenic trioxide,Major
DDInter120,Arsenic trioxide,DDInter393,Clarithromycin,Major
DDInter406,Clofazimine,DDInter120,Arsenic trioxide,Major
DDInter624,Efavirenz,DDInter120,Arsenic trioxide,Major
DDInter670,Erythromycin,DDInter120,Arsenic trioxide,Major
DDInter743,Fluconazole,DDInter120,Arsenic trioxide,Major
DDInter809,Gatifloxacin,DDInter120,Arsenic trioxide,Major
DDInter842,Grepafloxacin,DDInter120,Arsenic trioxide,Major
DDInter1008,Ketoconazole,DDInter120,Arsenic trioxide,Major
DDInter120,Arsenic trioxide,DDInter1032,Lefamulin,Major
DDInter1055,Levofloxacin,DDInter120,Arsenic trioxide,Major
DDInter1084,Lomefloxacin,DDInter120,Arsenic trioxide,Major
DDInter1202,Metronidazole,DDInter120,Arsenic trioxide,Minor
DDInter1247,Moxifloxacin,DDInter120,Arsenic trioxide,Major
DDInter1313,Norfloxacin,DDInter120,Arsenic trioxide,Major
DDInter1325,Ofloxacin,DDInter120,Arsenic trioxide,Major
DDInter120,Arsenic trioxide,DDInter1494,Posaconazole,Major
DDInter120,Arsenic trioxide,DDInter1595,Rilpivirine,Major
DDInter120,Arsenic trioxide,DDInter1640,Saquinavir,Major
DDInter120,Arsenic trioxide,DDInter1705,Sparfloxacin,Major
DDInter1724,Sulfamethoxazole,DDInter120,Arsenic trioxide,Minor
DDInter120,Arsenic trioxide,DDInter1756,Telavancin,Major
DDInter1758,Telithromycin,DDInter120,Arsenic trioxide,Major
DDInter1946,Voriconazole,DDInter120,Arsenic trioxide,Major
DDInter90,Amprenavir,DDInter121,Artemether,Major
DDInter129,Atazanavir,DDInter121,Artemether,Major
DDInter157,Azithromycin,DDInter1103,Lumefantrine,Major
DDInter1103,Lumefantrine,DDInter170,Bedaquiline,Major
DDInter121,Artemether,DDInter221,Boceprevir,Major
DDInter384,Ciprofloxacin,DDInter1103,Lumefantrine,Major
DDInter393,Clarithromycin,DDInter121,Artemether,Major
DDInter406,Clofazimine,DDInter1103,Lumefantrine,Major
DDInter121,Artemether,DDInter424,Cobicistat,Major
DDInter482,Darunavir,DDInter121,Artemether,Major
DDInter496,Delavirdine,DDInter121,Artemether,Major
DDInter624,Efavirenz,DDInter121,Artemether,Major
DDInter670,Erythromycin,DDInter121,Artemether,Major
DDInter703,Etravirine,DDInter121,Artemether,Major
DDInter743,Fluconazole,DDInter1103,Lumefantrine,Major
DDInter777,Fosamprenavir,DDInter121,Artemether,Major
DDInter779,Foscarnet,DDInter1103,Lumefantrine,Major
DDInter809,Gatifloxacin,DDInter1103,Lumefantrine,Major
DDInter813,Gemifloxacin,DDInter1103,Lumefantrine,Major
DDInter842,Grepafloxacin,DDInter1103,Lumefantrine,Major
DDInter917,Indinavir,DDInter121,Artemether,Major
DDInter995,Itraconazole,DDInter121,Artemether,Major
DDInter1008,Ketoconazole,DDInter121,Artemether,Major
DDInter1103,Lumefantrine,DDInter1032,Lefamulin,Major
DDInter1055,Levofloxacin,DDInter1103,Lumefantrine,Major
DDInter1084,Lomefloxacin,DDInter1103,Lumefantrine,Major
DDInter1202,Metronidazole,DDInter1103,Lumefantrine,Minor
DDInter1209,Miconazole,DDInter121,Artemether,Moderate
DDInter1247,Moxifloxacin,DDInter1103,Lumefantrine,Major
DDInter1256,Nafcillin,DDInter121,Artemether,Moderate
DDInter1276,Nelfinavir,DDInter121,Artemether,Major
DDInter1285,Nevirapine,DDInter121,Artemether,Major
DDInter1313,Norfloxacin,DDInter1103,Lumefantrine,Major
DDInter1325,Ofloxacin,DDInter1103,Lumefantrine,Major
DDInter1494,Posaconazole,DDInter121,Artemether,Major
DDInter1589,Rifabutin,DDInter121,Artemether,Moderate
DDInter1590,Rifampicin,DDInter121,Artemether,Major
DDInter1592,Rifapentine,DDInter1103,Lumefantrine,Moderate
DDInter1103,Lumefantrine,DDInter1595,Rilpivirine,Major
DDInter1607,Ritonavir,DDInter121,Artemether,Major
DDInter1640,Saquinavir,DDInter121,Artemether,Major
DDInter1705,Sparfloxacin,DDInter1103,Lumefantrine,Major
DDInter1724,Sulfamethoxazole,DDInter1103,Lumefantrine,Minor
DDInter1755,Telaprevir,DDInter121,Artemether,Major
DDInter1756,Telavancin,DDInter1103,Lumefantrine,Major
DDInter1758,Telithromycin,DDInter1103,Lumefantrine,Major
DDInter121,Artemether,DDInter1882,Troleandomycin,Major
DDInter1946,Voriconazole,DDInter1103,Lumefantrine,Major
DDInter1244,Morphine,DDInter1073,Linezolid,Major
DDInter1244,Morphine,DDInter1589,Rifabutin,Moderate
DDInter1244,Morphine,DDInter1590,Rifampicin,Moderate
DDInter1244,Morphine,DDInter1887,Trovafloxacin,Moderate
DDInter873,Human immunoglobulin G (intravenous),DDInter67,Amikacin (liposome),Major
DDInter873,Human immunoglobulin G (intravenous),DDInter86,Amphotericin B (cholesteryl sulfate),Major
DDInter873,Human immunoglobulin G (intravenous),DDInter88,Amphotericin B (liposomal),Major
DDInter873,Human immunoglobulin G (intravenous),DDInter161,Bacitracin,Major
DDInter873,Human immunoglobulin G (intravenous),DDInter288,Capreomycin,Major
DDInter873,Human immunoglobulin G (intravenous),DDInter378,Cidofovir,Major
DDInter873,Human immunoglobulin G (intravenous),DDInter779,Foscarnet,Major
DDInter873,Human immunoglobulin G (intravenous),DDInter815,Gentamicin,Major
DDInter873,Human immunoglobulin G (intravenous),DDInter1004,Kanamycin,Major
DDInter873,Human immunoglobulin G (intravenous),DDInter1277,Neomycin,Major
DDInter873,Human immunoglobulin G (intravenous),DDInter1283,Netilmicin,Major
DDInter873,Human immunoglobulin G (intravenous),DDInter1482,Plazomicin,Major
DDInter873,Human immunoglobulin G (intravenous),DDInter1489,Polymyxin B,Major
DDInter873,Human immunoglobulin G (intravenous),DDInter1623,Rotavirus vaccine,Moderate
DDInter873,Human immunoglobulin G (intravenous),DDInter1625,Rubella virus vaccine,Moderate
DDInter873,Human immunoglobulin G (intravenous),DDInter1713,Streptomycin,Major
DDInter873,Human immunoglobulin G (intravenous),DDInter1756,Telavancin,Major
DDInter873,Human immunoglobulin G (intravenous),DDInter1822,Tobramycin,Major
DDInter873,Human immunoglobulin G (intravenous),DDInter1916,Vancomycin,Major
DDInter873,Human immunoglobulin G (intravenous),DDInter1953,Yellow Fever Vaccine,Moderate
DDInter124,Ascorbic acid,DDInter917,Indinavir,Minor
DDInter157,Azithromycin,DDInter125,Asenapine,Moderate
DDInter125,Asenapine,DDInter170,Bedaquiline,Major
DDInter384,Ciprofloxacin,DDInter125,Asenapine,Moderate
DDInter393,Clarithromycin,DDInter125,Asenapine,Moderate
DDInter406,Clofazimine,DDInter125,Asenapine,Moderate
DDInter624,Efavirenz,DDInter125,Asenapine,Major
DDInter644,Enoxacin,DDInter125,Asenapine,Moderate
DDInter670,Erythromycin,DDInter125,Asenapine,Moderate
DDInter743,Fluconazole,DDInter125,Asenapine,Moderate
DDInter809,Gatifloxacin,DDInter125,Asenapine,Major
DDInter842,Grepafloxacin,DDInter125,Asenapine,Major
DDInter986,Isoniazid,DDInter125,Asenapine,Moderate
DDInter1008,Ketoconazole,DDInter125,Asenapine,Moderate
DDInter125,Asenapine,DDInter1032,Lefamulin,Major
DDInter1055,Levofloxacin,DDInter125,Asenapine,Moderate
DDInter1084,Lomefloxacin,DDInter125,Asenapine,Moderate
DDInter1202,Metronidazole,DDInter125,Asenapine,Minor
DDInter1247,Moxifloxacin,DDInter125,Asenapine,Major
DDInter1259,Nalidixic acid,DDInter125,Asenapine,Moderate
DDInter1285,Nevirapine,DDInter125,Asenapine,Moderate
DDInter1313,Norfloxacin,DDInter125,Asenapine,Moderate
DDInter1325,Ofloxacin,DDInter125,Asenapine,Moderate
DDInter1494,Posaconazole,DDInter125,Asenapine,Moderate
DDInter125,Asenapine,DDInter1595,Rilpivirine,Moderate
DDInter1640,Saquinavir,DDInter125,Asenapine,Major
DDInter1705,Sparfloxacin,DDInter125,Asenapine,Major
DDInter1724,Sulfamethoxazole,DDInter125,Asenapine,Minor
DDInter125,Asenapine,DDInter1756,Telavancin,Moderate
DDInter1758,Telithromycin,DDInter125,Asenapine,Moderate
DDInter1946,Voriconazole,DDInter125,Asenapine,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter157,Azithromycin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter170,Bedaquiline,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter306,Caspofungin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter351,Chloramphenicol,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter352,Chloramphenicol (ophthalmic),Moderate
DDInter127,Asparaginase Escherichia coli,DDInter393,Clarithromycin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter482,Darunavir,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter498,Demeclocycline,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter544,Didanosine,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter624,Efavirenz,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter637,Emtricitabine,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter670,Erythromycin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter689,Ethambutol,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter694,Ethionamide,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter743,Fluconazole,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter986,Isoniazid,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter995,Itraconazole,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1008,Ketoconazole,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1055,Levofloxacin,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter1125,Maraviroc,Moderate
